rank,ticker,company,exchange,quote_type,country,sector,industry,market_cap,market_regime,final_score,rs_score,trend_score,trend_status,volume_score,sector_score,structure_score,rr_score,liquidity_pass,liquidity_score,momentum_score,fundamental_score,options_score,options_bias,options_confidence,options_crowded_bullish,setup_type,trigger_confirmed,trigger_level,entry,stop,target,rr,atr_pct,relative_volume,price,avg_volume_20d,avg_volume_60d,median_volume_20d,mean_volume_20d,dollar_volume_20d,median_to_mean_volume_ratio,spread_pct,bid,ask,average_volume_yf,average_volume_10d_yf,regular_market_volume_yf,earnings_date,days_to_earnings,earnings_veto,earnings_penalty,revenue_growth,earnings_growth,operating_margins,profit_margins,debt_to_equity,return_on_equity,gross_margins,return_on_assets,trailing_pe,forward_pe,price_to_book,price_to_sales_ttm,enterprise_to_ebitda,short_percent_float,short_ratio,held_percent_institutions,options_data_available,options_source,options_expirations_used,call_volume,put_volume,call_open_interest,put_open_interest,put_call_volume_ratio,put_call_oi_ratio,call_volume_share,call_oi_share,near_call_volume,near_put_volume,near_call_open_interest,near_put_open_interest,near_put_call_volume_ratio,near_put_call_oi_ratio,near_call_oi_share,max_call_oi_strike,max_call_oi,max_put_oi_strike,max_put_oi,max_pain_approx,atm_implied_volatility,call_volume_to_oi,put_volume_to_oi,total_option_volume,total_option_open_interest,warnings,scanner_stage,quote_timestamp,regular_market_time,pre_market_time,post_market_time,market_session,market_state_raw,metadata_fetched_at,quote_timestamp_source,signal,veto_reasons,reason_summary,all_veto_reasons,source_channel,validation_status,data_quality_warning,universe_veto_reasons,metadata_source,cache_schema_version,currency,enterprise_value,shares_outstanding,average_volume,average_volume_10d,bid_size,ask_size,regular_market_volume,total_debt,total_cash,free_cashflow,operating_cashflow,earnings_quarterly_growth,eps_trailing_twelve_months,eps_forward,peg_ratio,held_percent_insiders,fundamental_warning,early_veto_reasons,penalty_reasons,quote_age_seconds,quote_temporal_status,quote_status,execution_quote_quality,asset_quality_score,setup_quality_score,context_score,institutional_score,final_trade_score,score_breakdown,theoretical_entry,theoretical_stop,theoretical_target,actionable_entry,actionable_stop,actionable_target,legacy_rank,trade_rank,rank_delta,legacy_rank_basis,trade_rank_basis,run_trust_status,run_trust_reasons,critical_essential_sources,run_manual_review_required,schema_version,backtest_run_id,generated_at_utc,market_date_et,exchange_timezone
468,RIG,Transocean Ltd (Switzerland),NYQ,EQUITY,Switzerland,Energy,Oil & Gas Drilling,5810491904,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,5.25,,,,,,,0.0019065776930409508,5.24,5.25,,,,2026-08-05,8.0,,,0.193,,0.27197,-0.66787004,64.38,-0.30049,0.42294997,0.03431,,18.297993,0.71013516,1.4048371,6.98,0.2409,6.24,0.86877996,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-27T15:57:20+00:00,1785167840.0,,,REGULAR,REGULAR,2026-07-27T15:57:24.031698+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,10916960256.0,1106760308.0,35949909.0,39146060.0,50000.0,57400.0,20130145.0,5273999872.0,330000000.0,1089374976.0,887000000.0,,-2.89,0.28719,1.17,0.09257,,price_below_min,,59.11,KNOWN,VALID,HIGH,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,468,320,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
469,GRAB,Grab Holdings Limited,NMS,EQUITY,Singapore,Technology,Software - Application,13824199680,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,3.38,,,,,,,0.23560209424083756,3.37,4.27,,,,2026-08-03,6.0,,,0.235,,0.02723,0.106979996,29.813,0.04768,0.40175,0.00732,84.5025,24.52013,2.1218455,3.8920631,28.569,0.0919,6.23,0.66792,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-27T15:57:23+00:00,1785167843.0,,,REGULAR,REGULAR,2026-07-27T15:57:24.851361+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,9027900416.0,3964000000.0,49837039.0,37932920.0,1.0,2.0,19866376.0,1948000000.0,6474999808.0,329500000.0,-53000000.0,4.667,0.04,0.13785,0.94,0.19143,,price_below_min,,56.12,KNOWN,WIDE_OR_INCOHERENT,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,469,321,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
470,OPEN,Opendoor Technologies Inc,NMS,EQUITY,United States,Real Estate,Real Estate Services,3714235904,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,3.85,,,,,,,0.47522236340533675,3.0,4.87,,,,2026-08-04,7.0,,,-0.376,,-0.21666999,-0.35246,140.252,-1.73609,0.08202,-0.08354,,-323.90204,3.8737373,0.9395036,-12.092,0.19549999,2.23,0.49863,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-27T15:57:18+00:00,1785167838.0,,,REGULAR,REGULAR,2026-07-27T15:57:26.426879+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,4038765056.0,964736632.0,56474422.0,90452170.0,1.0,2.0,16796990.0,1338000000.0,999000000.0,1285374976.0,1082000000.0,,-1.76,-0.01184,,0.049239997,,price_below_min,,61.12,KNOWN,WIDE_OR_INCOHERENT,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,470,322,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
471,KEEL,Keel Infrastructure Corp.,NGM,EQUITY,United States,Technology,Information Technology Services,2427391232,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,4.02,,,,,,,0.07923169267707085,4.0,4.33,,,,2026-08-10,13.0,,,-0.224,,-1.4365801,-1.71233,140.998,-0.54937,-0.20806,-0.09020001,,-26.733334,5.7697845,11.075778,-235.186,0.17459999,2.05,0.50089,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-27T15:57:28+00:00,1785167848.0,,,REGULAR,REGULAR,2026-07-27T15:57:31.886543+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,2806002944.0,603828651.0,44938850.0,27165620.0,12.0,9.0,13942666.0,590969984.0,357276992.0,-159382368.0,-272440000.0,,-0.51,-0.15,,0.045450002,,price_below_min,,51.12,KNOWN,WIDE_OR_INCOHERENT,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,471,323,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
472,SMR,NuScale Power Corporation,NYQ,EQUITY,United States,Industrials,Specialty Industrial Machinery,2819031808,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,8.145,,,,,,,0.0012322858903265298,8.11,8.12,,,,2026-08-05,8.0,,,-0.958,,-101.81239,0.0,0.512,-0.8305,0.23836,-0.14462,,-11.383611,2.2234333,151.27876,-9.147,0.2315,2.28,0.51998,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-27T15:57:27+00:00,1785167847.0,,,REGULAR,REGULAR,2026-07-27T15:57:36.426618+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,1858572800.0,346105785.0,32655272.0,31277680.0,4800.0,2700.0,12248335.0,5683000.0,890129024.0,-161970368.0,-751502016.0,,-2.2,-0.71682,,0.019809999,,price_below_min,,52.12,KNOWN,VALID,HIGH,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,472,324,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
473,ACHR,Archer Aviation Inc.,NYQ,EQUITY,United States,Industrials,Aerospace & Defense,3703709184,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,4.855,,,,,,,0.002047082906857684,4.88,4.89,,,,2026-08-10,13.0,,,,,-157.625,0.0,5.857,-0.48047,0.15788999,-0.29594,,-5.196849,1.7693149,1949.3207,-2.419,0.1436,2.64,0.49188998,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-27T15:57:33+00:00,1785167853.0,,,REGULAR,REGULAR,2026-07-27T15:57:38.739605+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,1969182464.0,762864879.0,44119818.0,38237710.0,14700.0,2700.0,12357294.0,121800000.0,1775900032.0,-417224992.0,-487400000.0,,-1.1,-0.93422,,0.14939,,price_below_min,,46.12,KNOWN,VALID,HIGH,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,473,325,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
474,STLA,Stellantis N.V.,NYQ,EQUITY,Netherlands,Consumer Cyclical,Auto Manufacturers,16327457792,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,5.635,,,,,,,0.0017714791851196946,5.64,5.65,,,,,,,,0.065,,0.02725,-0.13866,78.657,-0.30152,0.057919998,-0.016280001,,3.4097128,0.25773782,0.10470128,-33.03,0.0379,5.43,0.49111,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-27T15:57:33+00:00,1785167853.0,,,REGULAR,REGULAR,2026-07-27T15:57:40.229157+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,34449817600.0,2897507765.0,18505501.0,16934630.0,73300.0,41800.0,11516890.0,47937998848.0,30392999936.0,-5823000064.0,-4521999872.0,,-8.54,1.6514,1.14,0.23688,earnings_dates no disponible: `Import lxml` failed.  Use pip or conda to install the lxml package.,price_below_min,,46.12,KNOWN,VALID,HIGH,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,474,326,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
475,AUR,"Aurora Innovation, Inc.",NMS,EQUITY,United States,Consumer Cyclical,Auto Parts,11953531904,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,6.095,,,,,,,0.1731244847485573,5.54,6.59,,,,2026-07-29,1.0,,,,,-244.0,0.0,4.022,-0.44332,0.0,-0.27432,,-14.409562,6.0756974,2990.8347,-11.641,0.1674,6.75,0.77568,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-27T15:57:29+00:00,1785167849.0,,,REGULAR,REGULAR,2026-07-27T15:57:41.110543+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,10523158528.0,1653863906.0,29882177.0,21635920.0,2.0,2.0,11527146.0,79000000.0,1224999936.0,-401750016.0,-598000000.0,,-0.43,-0.42333,,0.20271999,,price_below_min,,50.12,KNOWN,WIDE_OR_INCOHERENT,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,475,327,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
476,SNAP,Snap Inc.,NYQ,EQUITY,United States,Communication Services,Internet Content & Information,7473796096,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,4.51,,,,,,,0.0,4.5,4.5,,,,2026-08-03,6.0,,,0.121,,-0.048699997,-0.06722,201.585,-0.18648,0.55794,-0.03419,,6.111821,3.6604233,1.2217342,-35.462,0.083000004,2.03,0.46734002,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-27T15:57:40+00:00,1785167860.0,,,REGULAR,REGULAR,2026-07-27T15:57:41.849972+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,8587345920.0,1403010701.0,41868200.0,32426990.0,57800.0,47300.0,11561074.0,4201579008.0,2822883072.0,673405888.0,831339008.0,,-0.24,0.73546,508.87,0.22575001,,price_below_min,,39.12,KNOWN,INVALID,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,476,328,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
477,NIO,NIO Inc.,NYQ,EQUITY,China,Consumer Cyclical,Auto Manufacturers,11513539584,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,4.595,,,,,,,0.002171552660152155,4.6,4.61,,,,2026-09-01,35.0,,,1.122,,-0.01209,-0.09086,183.304,-0.83959,0.15701,-0.04419,,26.530184,17.816154,0.11413594,-34.429,0.0672,4.71,0.12517,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-27T15:57:39+00:00,1785167859.0,,,REGULAR,REGULAR,2026-07-27T15:57:45.824851+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,16096019456.0,2357167022.0,32953575.0,22726830.0,34600.0,16700.0,10405107.0,26567524352.0,31765663744.0,,,,-0.55,0.17338741,,0.00107,,price_below_min,,40.12,KNOWN,VALID,HIGH,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,477,329,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
478,HLN,Haleon plc,NYQ,EQUITY,United Kingdom,Healthcare,Drug Manufacturers - Specialty & Generic,43756142592,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,9.936,,,,,,,0.00100654252642172,9.93,9.94,,,,2026-07-30,2.0,,,0.006,0.92,0.23171,0.15113,52.372,0.10273,0.64769,0.04674,20.252653,16.319893,2.0198433,3.9621415,18.558,0.0029,1.41,0.13269,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-27T15:57:35+00:00,1785167855.0,,,REGULAR,REGULAR,2026-07-27T15:57:51.213595+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,50903998464.0,4403798648.0,9424237.0,8681880.0,34100.0,44100.0,8883150.0,8632999936.0,1350000000.0,1399500032.0,2633999872.0,0.864,0.49,0.60808,2.57,0.00014,,price_below_min,,44.12,KNOWN,VALID,HIGH,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,478,330,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
479,ITUB,Itau Unibanco Banco Holding SA,NYQ,EQUITY,,,,91757084672,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,8.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,479,331,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
480,LYG,Lloyds Banking Group Plc,NYQ,EQUITY,,,,88315535360,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,6.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,480,332,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
481,FRMI,Fermi Inc.,NMS,EQUITY,,,,4393203712,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,6.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,481,333,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
482,BBD,Banco Bradesco Sa,NYQ,EQUITY,,,,38424539136,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,3.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,482,334,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
483,PSKY,Paramount Skydance Corporation,NMS,EQUITY,,,,9048514560,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,8.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,483,335,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
484,ERIC,Ericsson,NMS,EQUITY,,,,31390681088,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,9.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,484,336,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
485,IOVA,"Iovance Biotherapeutics, Inc.",NGM,EQUITY,,,,2194559232,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,4.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,485,337,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
486,MBLY,Mobileye Global Inc.,NMS,EQUITY,,,,2038288128,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,8.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,486,338,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
487,OWL,Blue Owl Capital Inc.,NYQ,EQUITY,,,,14959088640,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,9.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,487,339,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
488,DNN,Denison Mines Corp,ASE,EQUITY,,,,2638124288,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,2.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,488,340,148,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
