rank,ticker,company,exchange,quote_type,country,sector,industry,market_cap,market_regime,final_score,rs_score,trend_score,trend_status,volume_score,sector_score,structure_score,rr_score,liquidity_pass,liquidity_score,momentum_score,fundamental_score,options_score,options_bias,options_confidence,options_crowded_bullish,setup_type,trigger_confirmed,trigger_level,entry,stop,target,rr,atr_pct,relative_volume,price,avg_volume_20d,avg_volume_60d,median_volume_20d,mean_volume_20d,dollar_volume_20d,median_to_mean_volume_ratio,spread_pct,bid,ask,average_volume_yf,average_volume_10d_yf,regular_market_volume_yf,earnings_date,days_to_earnings,earnings_veto,earnings_penalty,revenue_growth,earnings_growth,operating_margins,profit_margins,debt_to_equity,return_on_equity,gross_margins,return_on_assets,trailing_pe,forward_pe,price_to_book,price_to_sales_ttm,enterprise_to_ebitda,short_percent_float,short_ratio,held_percent_institutions,options_data_available,options_source,options_expirations_used,call_volume,put_volume,call_open_interest,put_open_interest,put_call_volume_ratio,put_call_oi_ratio,call_volume_share,call_oi_share,near_call_volume,near_put_volume,near_call_open_interest,near_put_open_interest,near_put_call_volume_ratio,near_put_call_oi_ratio,near_call_oi_share,max_call_oi_strike,max_call_oi,max_put_oi_strike,max_put_oi,max_pain_approx,atm_implied_volatility,call_volume_to_oi,put_volume_to_oi,total_option_volume,total_option_open_interest,warnings,scanner_stage,quote_timestamp,regular_market_time,pre_market_time,post_market_time,market_session,market_state_raw,metadata_fetched_at,quote_timestamp_source,signal,veto_reasons,reason_summary,all_veto_reasons,source_channel,validation_status,data_quality_warning,universe_veto_reasons,metadata_source,cache_schema_version,currency,enterprise_value,shares_outstanding,average_volume,average_volume_10d,bid_size,ask_size,regular_market_volume,total_debt,total_cash,free_cashflow,operating_cashflow,earnings_quarterly_growth,eps_trailing_twelve_months,eps_forward,peg_ratio,held_percent_insiders,fundamental_warning,early_veto_reasons,penalty_reasons,quote_age_seconds,quote_temporal_status,quote_status,execution_quote_quality,asset_quality_score,setup_quality_score,context_score,institutional_score,final_trade_score,score_breakdown,theoretical_entry,theoretical_stop,theoretical_target,actionable_entry,actionable_stop,actionable_target,legacy_rank,trade_rank,rank_delta,legacy_rank_basis,trade_rank_basis,run_trust_status,run_trust_reasons,critical_essential_sources,run_manual_review_required,schema_version,backtest_run_id,generated_at_utc,market_date_et,exchange_timezone
442,ATAI,AtaiBeckley Inc.,NGM,EQUITY,United States,Healthcare,Biotechnology,2663671808.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,7.2,,,,,,,0.004175365344467675,7.17,7.2,,,,2026-08-13,13.0,,,-0.387,,-32.39099,0.0,2.585,-3.77996,0.0,-0.33338,,-15.778963,13.241253,762.60675,-19.836,0.1205,3.5,0.44779998,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-30T15:29:08+00:00,1785425348.0,,,REGULAR,REGULAR,2026-07-30T15:29:11.404198+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,2417903616.0,369954432.0,11285539.0,31652470.0,2.0,2.0,9010644.0,5138000.0,230767008.0,-55528624.0,-105924000.0,,-2.84,-0.45567,,0.02339,,price_below_min,,46.14,KNOWN,VALID,HIGH,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,442,229,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
443,SNAP,Snap Inc.,NYQ,EQUITY,United States,Communication Services,Internet Content & Information,7680941568.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,4.635,,,,,,,0.0021621621621621162,4.62,4.63,,,,2026-08-03,3.0,,,0.121,,-0.048699997,-0.06722,201.585,-0.18648,0.55794,-0.03419,,6.302179,3.77443,1.259786,-38.063,0.083000004,2.03,0.46642,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-30T15:29:10+00:00,1785425350.0,,,REGULAR,REGULAR,2026-07-30T15:29:13.029668+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,9217067008.0,1403010701.0,41895375.0,32392130.0,27600.0,45200.0,9068148.0,4201579008.0,2822883072.0,673405888.0,831339008.0,,-0.24,0.73546,508.87,0.22574,,price_below_min,,44.14,KNOWN,VALID,HIGH,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,443,230,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
444,NIO,NIO Inc.,NYQ,EQUITY,China,Consumer Cyclical,Auto Manufacturers,11964560384.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,4.775,,,,,,,0.0020986358866736175,4.76,4.77,,,,2026-09-01,32.0,,,1.122,,-0.01209,-0.09086,183.304,-0.83959,0.15701,-0.04419,,27.497698,18.468382,0.11829695,-35.862,0.0672,4.71,0.12514,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-30T15:29:14+00:00,1785425354.0,,,REGULAR,REGULAR,2026-07-30T15:29:14.656599+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,16765938688.0,2357167022.0,32753385.0,23184040.0,18600.0,45200.0,8839049.0,26567524352.0,31765663744.0,,,,-0.56,0.17341089,,0.00107,,price_below_min,,40.14,KNOWN,VALID,HIGH,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,444,231,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
445,ACHR,Archer Aviation Inc.,NYQ,EQUITY,United States,Industrials,Aerospace & Defense,3533132544.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,4.6314,,,,,,,0.0021668472372697264,4.61,4.62,,,,2026-08-10,10.0,,,,,-157.625,0.0,5.857,-0.48047,0.15788999,-0.29594,,-4.950654,1.6854956,1856.9738,-2.149,0.1436,2.64,0.49187002,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-30T15:29:12+00:00,1785425352.0,,,REGULAR,REGULAR,2026-07-30T15:29:22.829540+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,1748899072.0,762864879.0,44285954.0,38414970.0,14900.0,16400.0,7432377.0,121800000.0,1775900032.0,-417224992.0,-487400000.0,,-1.1,-0.93422,,0.14939,,price_below_min,,42.14,KNOWN,VALID,HIGH,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,445,232,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
446,QS,QuantumScape Corporation,NMS,EQUITY,United States,Consumer Cyclical,Auto Parts,3134163968.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,5.095,,,,,,,0.1592920353982302,4.68,5.49,,,,2026-10-21,82.0,,,,,0.0,0.0,6.405,-0.39075002,0.0,-0.24270001,,-7.479135,2.821508,,-5.728,0.2067,4.06,0.41384,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,2026-07-30T15:29:23+00:00,1785425363.0,,,REGULAR,REGULAR,2026-07-30T15:29:25.196137+00:00,yahoo_quote_summary,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,yfinance,2.0,USD,2278918912.0,578338434.0,25884365.0,33510720.0,2.0,2.0,7248147.0,67118000.0,859001984.0,-141085376.0,-236143008.0,,-0.67,-0.68056,,0.13351,,price_below_min,,31.14,KNOWN,WIDE_OR_INCOHERENT,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,446,233,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
447,BTG,B2Gold Corp,ASE,EQUITY,,,,4989903872.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,3.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,447,234,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
448,CCC,CCC Intelligent Solutions Holdi,NMS,EQUITY,,,,3436536832.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,5.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,448,235,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
449,BTE,Baytex Energy Corp,NYQ,EQUITY,,,,2989329920.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,4.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",most_actives,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,449,236,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
450,GCTS,"GCT Semiconductor Holding, Inc.",NYQ,EQUITY,,,,167826752.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,1.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close","Veto: price_below_min, market_cap_below_min","price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close",growth_technology_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,"price_below_min, market_cap_below_min",,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,450,237,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
451,DSP,Viant Technology Inc.,NMS,EQUITY,,,,731650944.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,11.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: market_cap_below_min,"market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close",growth_technology_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,market_cap_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,451,238,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
452,CORZW,"Core Scientific, Inc.",NMS,EQUITY,,,,,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: market_cap_below_min,"market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close",growth_technology_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,market_cap_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,452,239,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
453,CORZZ,"Core Scientific, Inc. - Tranche",NMS,EQUITY,,,,,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: market_cap_below_min,"market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close",growth_technology_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,market_cap_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,453,240,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
454,ORC,"Orchid Island Capital, Inc.",NYQ,EQUITY,,,,1316593408.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close","Veto: price_below_min, market_cap_below_min","price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close",undervalued_growth_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,"price_below_min, market_cap_below_min",,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,454,241,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
455,AEG,Aegon Ltd. New York Registry Sh,NYQ,EQUITY,,,,13832451072.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,9.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",undervalued_growth_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,455,242,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
456,FSM,Fortuna Mining Corp.,NYQ,EQUITY,,,,2573622784.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,8.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",undervalued_growth_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,456,243,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
457,INTR,Inter & Co. Inc.,NMS,EQUITY,,,,2417148928.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,5.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",undervalued_growth_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,457,244,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
458,FVRR,Fiverr International Ltd.,NYQ,EQUITY,,,,328589664.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close","Veto: price_below_min, market_cap_below_min","price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close",undervalued_growth_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,"price_below_min, market_cap_below_min",,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,458,245,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
459,IVR,INVESCO MORTGAGE CAPITAL INC,NYQ,EQUITY,,,,756224000.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,7.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close","Veto: price_below_min, market_cap_below_min","price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close",undervalued_growth_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,"price_below_min, market_cap_below_min",,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,459,246,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
460,TBLA,Taboola.com Ltd.,NMS,EQUITY,,,,1367988352.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,5.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close","Veto: price_below_min, market_cap_below_min","price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close",undervalued_growth_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,"price_below_min, market_cap_below_min",,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,460,247,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
461,AVAH,Aveanna Healthcare Holdings Inc,NMS,EQUITY,,,,2101337600.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,9.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",Veto: price_below_min,"price_below_min, liquidity_fail, no_valid_setup, earnings_too_close",undervalued_growth_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,price_below_min,,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,461,248,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
462,TIGR,UP Fintech Holding Limited,NMS,EQUITY,,,,856869632.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,4.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close","Veto: price_below_min, market_cap_below_min","price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close",undervalued_growth_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,"price_below_min, market_cap_below_min",,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,462,249,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
463,TUYA,Tuya Inc.,NYQ,EQUITY,,,,1014698112.0,,0.0,,,,,,,,False,,,,,,,,NO_VALID_SETUP,False,,,,,,,,1.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,skipped_early_veto,,,,,,,,,,,,,,,,,,,,,,,,,,,,HARD_FILTER_VETO,,,,,UNKNOWN,,,,VETO,"price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close","Veto: price_below_min, market_cap_below_min","price_below_min, market_cap_below_min, liquidity_fail, no_valid_setup, earnings_too_close",undervalued_growth_stocks,PASS,,,,,,,,,,,,,,,,,,,,,,,"price_below_min, market_cap_below_min",,,UNKNOWN,MISSING,LOW,50.0,50.0,50.0,,49.0,asset=50.0; setup=50.0; context=50.0; institutional=None,,,,,,,463,250,213,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical; supporting_source_options_yahoo_critical,price_history_yahoo,True,2.1,20260730T152954356054Z,2026-07-30T15:29:54.356054+00:00,2026-07-30,America/New_York
