rank,ticker,company,exchange,quote_type,country,sector,industry,market_cap,market_regime,final_score,rs_score,trend_score,trend_status,volume_score,sector_score,structure_score,rr_score,liquidity_pass,liquidity_score,momentum_score,fundamental_score,options_score,options_bias,options_confidence,options_crowded_bullish,setup_type,trigger_confirmed,trigger_level,entry,stop,target,rr,atr_pct,relative_volume,price,avg_volume_20d,avg_volume_60d,median_volume_20d,mean_volume_20d,dollar_volume_20d,median_to_mean_volume_ratio,spread_pct,bid,ask,average_volume_yf,average_volume_10d_yf,regular_market_volume_yf,earnings_date,days_to_earnings,earnings_veto,earnings_penalty,revenue_growth,earnings_growth,operating_margins,profit_margins,debt_to_equity,return_on_equity,gross_margins,return_on_assets,trailing_pe,forward_pe,price_to_book,price_to_sales_ttm,enterprise_to_ebitda,short_percent_float,short_ratio,held_percent_institutions,options_data_available,options_source,options_expirations_used,call_volume,put_volume,call_open_interest,put_open_interest,put_call_volume_ratio,put_call_oi_ratio,call_volume_share,call_oi_share,near_call_volume,near_put_volume,near_call_open_interest,near_put_open_interest,near_put_call_volume_ratio,near_put_call_oi_ratio,near_call_oi_share,max_call_oi_strike,max_call_oi,max_put_oi_strike,max_put_oi,max_pain_approx,atm_implied_volatility,call_volume_to_oi,put_volume_to_oi,total_option_volume,total_option_open_interest,warnings,scanner_stage,quote_timestamp,regular_market_time,pre_market_time,post_market_time,market_session,market_state_raw,metadata_fetched_at,quote_timestamp_source,signal,veto_reasons,reason_summary,all_veto_reasons,source_channel,validation_status,data_quality_warning,universe_veto_reasons,metadata_source,cache_schema_version,currency,enterprise_value,shares_outstanding,average_volume,average_volume_10d,bid_size,ask_size,regular_market_volume,total_debt,total_cash,free_cashflow,operating_cashflow,earnings_quarterly_growth,eps_trailing_twelve_months,eps_forward,peg_ratio,held_percent_insiders,fundamental_warning,early_veto_reasons,penalty_reasons,quote_age_seconds,quote_temporal_status,quote_status,execution_quote_quality,asset_quality_score,setup_quality_score,context_score,institutional_score,final_trade_score,score_breakdown,theoretical_entry,theoretical_stop,theoretical_target,actionable_entry,actionable_stop,actionable_target,legacy_rank,trade_rank,rank_delta,legacy_rank_basis,trade_rank_basis,run_trust_status,run_trust_reasons,critical_essential_sources,run_manual_review_required,schema_version,backtest_run_id,generated_at_utc,market_date_et,exchange_timezone
281,FAF,First American Corporation (New,NYQ,EQUITY,,,,7329759232.0,neutral,45.01,0.582,0.4,weak,0.128,,0.25,1.0,True,1.0,0.1,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,71.8550033569336,70.10769908905029,79.87000274658203,4.587065651340646,0.026785099024222957,0.4118601965544748,71.8550033569336,684914.45,785106.4833333333,653300.0,684914.45,49214530.103962325,0.953841753521188,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,NO_VALID_SETUP | score 45.01 | RS 0.582 | trend 0.4 | R:R 4.59 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,,UNKNOWN,MISSING,LOW,63.33,36.95,49.1,,47.65,asset=63.33; setup=36.95; context=49.1; institutional=None,71.8550033569336,70.10769908905029,79.87000274658203,,,,281,354,-73,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
282,MS,Morgan Stanley,NYQ,EQUITY,,,,326536429568.0,neutral,44.98,0.389,0.4,weak,0.339,,0.25,1.0,True,1.0,0.1,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,207.91000366210938,200.60072108677454,232.25,3.3300116785778564,0.023437328480559638,0.4885257500226666,207.91000366210938,4232002.1,5040167.366666666,3925900.0,4232002.1,879875572.1090544,0.9276696719975636,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,NO_VALID_SETUP | score 44.98 | RS 0.389 | trend 0.4 | R:R 3.33 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,,UNKNOWN,MISSING,LOW,63.33,42.23,39.45,,47.32,asset=63.33; setup=42.23; context=39.45; institutional=None,207.91000366210938,200.60072108677454,232.25,,,,282,359,-77,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
283,VRT,"Vertiv Holdings, LLC",NYQ,EQUITY,United States,Industrials,Electrical Equipment & Parts,93771571200.0,neutral,44.91,0.198,0.15,weak,0.307,0.367,0.25,1.0,True,1.0,0.1,0.8341,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,243.1439971923828,225.80530242919923,340.0,5.586118455310607,0.06086956580207623,0.5613751389958636,243.1439971923828,5136798.55,5880082.85,4260100.0,5136798.55,1248981732.219036,0.8293297777854263,,0.0,0.0,5978219.0,6085580.0,2861707.0,2026-10-21,34.0,False,False,0.241,0.53,0.20362,0.15088001,70.166,0.43943,0.38039002,0.10889,55.183674,26.677307,19.690914,8.161496,33.802,0.0358,2.85,0.84541,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:39:13+00:00,1789580353.0,,,REGULAR,REGULAR,2026-09-16T17:39:43.947887+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 44.91 | RS 0.198 | trend 0.15 | R:R 5.59 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,192.72,KNOWN,INVALID,LOW,66.14,41.42,23.83,,43.4,asset=66.14; setup=41.42; context=23.83; institutional=None,243.1439971923828,225.80530242919923,340.0,,,,283,397,-114,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
284,CHDN,"Churchill Downs, Incorporated",NMS,EQUITY,United States,Consumer Cyclical,Gambling,5870851584.0,neutral,44.89,0.379,0.15,weak,0.425,0.315,0.25,0.821,True,1.0,0.1,0.5785,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,84.41500091552734,80.06821605137416,94.86000061035156,2.402925385371946,0.034328692112459445,0.8809163046700796,84.41500091552734,907501.65,1002517.2166666667,898500.0,907501.65,76606752.61559258,0.9900808444811092,0.05248744865358277,85.34,89.94,1011417.0,947640.0,785328.0,2026-10-28,42.0,False,False,0.049,0.144,0.36530998,0.13804,349.173,0.33848,0.34179002,0.06481,14.290322,11.366674,4.3936944,1.9608507,10.426,0.063200004,4.31,0.89486,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:38:59+00:00,1789580339.0,,,REGULAR,REGULAR,2026-09-16T17:39:13.774580+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 44.89 | RS 0.379 | trend 0.15 | R:R 2.4 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,206.72,KNOWN,WIDE_OR_INCOHERENT,LOW,57.62,39.9,28.13,,41.55,asset=57.62; setup=39.9; context=28.13; institutional=None,84.41500091552734,80.06821605137416,94.86000061035156,,,,284,417,-133,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
285,F,Ford Motor Company,NYQ,EQUITY,United States,Consumer Cyclical,Auto Manufacturers,53732855808.0,neutral,44.88,0.407,0.15,weak,0.462,0.315,0.25,1.0,True,1.0,0.1,0.1431,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,13.46500015258789,13.084249620437623,16.290000915527344,7.419558278711827,0.030953269989379716,0.5350575999992325,13.46500015258789,43255838.25,48070217.75,41120250.0,43255838.25,582439868.6365671,0.9506289015217501,,0.0,0.0,49348682.0,46849800.0,23110188.0,2026-10-22,36.0,False,False,-0.038,,0.018819999,-0.03935,456.708,-0.18252,0.07115,0.00348,,6.8906403,1.5031257,0.28564197,25.519,0.0,0.0,0.67911005,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:40:36+00:00,1789580436.0,,,REGULAR,REGULAR,2026-09-16T17:40:39.071327+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 44.88 | RS 0.407 | trend 0.15 | R:R 7.42 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,109.72,KNOWN,INVALID,LOW,43.1,45.3,29.07,,40.18,asset=43.1; setup=45.3; context=29.07; institutional=None,13.46500015258789,13.084249620437623,16.290000915527344,,,,285,429,-144,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
286,AROC,"Archrock, Inc.",NYQ,EQUITY,,,,5510879232.0,neutral,44.82,0.27,0.15,weak,0.487,,0.25,1.0,True,1.0,0.45,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,31.399999618530273,29.72214330945696,42.22999954223633,6.454664720179471,0.035623276633909004,0.35851401866652705,31.399999618530273,1920491.15,1983438.7166666666,1883100.0,1920491.15,60303421.377390765,0.9805304231680526,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,NO_VALID_SETUP | score 44.82 | RS 0.27 | trend 0.15 | R:R 6.45 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,,UNKNOWN,MISSING,LOW,55.0,54.67,21.0,,45.41,asset=55.0; setup=54.67; context=21.0; institutional=None,31.399999618530273,29.72214330945696,42.22999954223633,,,,286,375,-89,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
287,GE,GE Aerospace,NYQ,EQUITY,United States,Industrials,Aerospace & Defense,329047408640.0,neutral,44.77,0.205,0.15,weak,0.342,0.367,0.25,1.0,True,1.0,0.1,0.7207,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,317.19940185546875,305.2659878540039,388.8399963378906,6.00336119015296,0.02774731221737617,0.5662254958307917,317.19940185546875,3748211.65,4000775.55,3098450.0,3748211.65,1188930493.4076996,0.826647556041826,,0.0,0.0,4131350.0,3737620.0,2109954.0,2026-10-20,33.0,False,False,0.211,0.194,0.20571,0.17716,113.225,0.48231998,0.31051,0.05065,37.44274,34.89369,18.654198,6.4980073,28.659,0.0154,4.45,0.80945,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:39:51+00:00,1789580391.0,,,REGULAR,REGULAR,2026-09-16T17:39:59.431832+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 44.77 | RS 0.205 | trend 0.15 | R:R 6.0 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,154.72,KNOWN,INVALID,LOW,62.36,42.3,24.07,,42.81,asset=62.36; setup=42.3; context=24.07; institutional=None,317.19940185546875,305.2659878540039,388.8399963378906,,,,287,406,-119,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
288,WING,Wingstop Inc.,NMS,EQUITY,United States,Consumer Cyclical,Restaurants,2842487040.0,neutral,44.71,0.152,0.0,weak,0.438,0.315,0.25,1.0,True,1.0,0.45,0.5799,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,104.9000015258789,99.62934726715088,179.72999572753906,14.197477301369968,0.06623656228360503,0.7852181234620926,104.9000015258789,1165524.55,1239886.5166666666,1015700.0,1165524.55,122263527.07344933,0.8714531152518409,0.06799925275546423,103.42,110.7,1234333.0,1344820.0,912314.0,2026-11-03,47.0,False,False,0.064,0.198,0.29759002,0.16152,,,0.49418998,0.18971,24.763594,19.563166,-3.6913698,3.959458,16.631,0.1612,3.65,1.2550399,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:39:15+00:00,1789580355.0,,,REGULAR,REGULAR,2026-09-16T17:39:56.943031+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 44.71 | RS 0.152 | trend 0.0 | R:R 14.2 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,190.72,KNOWN,WIDE_OR_INCOHERENT,LOW,52.66,53.45,15.57,,42.71,asset=52.66; setup=53.45; context=15.57; institutional=None,104.9000015258789,99.62934726715088,179.72999572753906,,,,288,409,-121,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
289,CRDO,Credo Technology Group Holding ,NMS,EQUITY,Cayman Islands,Technology,Semiconductors,30237706240.0,neutral,44.7,0.036,0.15,weak,0.36,0.399,0.25,1.0,True,1.0,0.1,0.9872,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,160.6699981689453,148.3942993927002,290.42999267578125,10.570477238976924,0.08598904133236694,0.735356597402453,160.6699981689453,7453120.05,7107500.016666667,5685250.5,7453120.05,1197492784.7864296,0.762801412275655,0.05696680460325615,160.82,170.25,7215248.0,11149110.0,5447563.0,2026-11-30,75.0,False,False,1.147,0.971,0.25198,0.33833,0.96,0.30674,0.67067003,0.16111,56.669018,16.583427,11.075631,19.012022,50.673,0.0398,1.54,0.73620003,False,not_prioritized,,,,,,,,,,,,,,,,,,,,,,,,,,,candidato fuera del cupo priorizado de opciones,FULL_SCORE,2026-09-16T17:38:46+00:00,1789580326.0,,,REGULAR,REGULAR,2026-09-16T17:38:52.494722+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 44.7 | RS 0.036 | trend 0.15 | R:R 10.57 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,219.72,KNOWN,WIDE_OR_INCOHERENT,LOW,71.24,42.75,19.5,,44.21,asset=71.24; setup=42.75; context=19.5; institutional=None,160.6699981689453,148.3942993927002,290.42999267578125,,,,289,386,-97,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
290,RKLB,Rocket Lab Corporation,NMS,EQUITY,United States,Industrials,Aerospace & Defense,40167800832.0,neutral,44.65,0.035,0.0,weak,0.174,0.367,0.7,1.0,True,1.0,0.45,0.4713,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,VOLATILITY_CONTRACTION,False,,62.869998931884766,60.20744832992553,107.5999984741211,16.799680542905683,0.04479675032756998,0.49199466604698316,62.869998931884766,16233663.8,19609141.266666666,15335400.0,16233663.8,1020610425.7665764,0.9446666007706775,0.10907978275835706,61.8,68.93,20893429.0,18499580.0,7964088.0,2026-11-09,54.0,False,False,0.62,,-0.24572,-0.21511999,3.828,-0.07915,0.37264,-0.046230003,,1379.3899,10.764817,52.244682,-238.217,0.0763,2.58,0.61906,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:41:15+00:00,1789580475.0,,,REGULAR,REGULAR,2026-09-16T17:41:15.706929+00:00,yahoo_quote_summary,AVOID,,VOLATILITY_CONTRACTION | score 44.65 | RS 0.035 | trend 0.0 | R:R 16.8 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,trend_score_too_weak,70.72,KNOWN,WIDE_OR_INCOHERENT,LOW,49.04,58.1,13.4,,43.17,asset=49.04; setup=58.1; context=13.4; institutional=None,62.869998931884766,60.20744832992553,107.5999984741211,,,,290,400,-110,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
291,TPR,"Tapestry, Inc.",NYQ,EQUITY,United States,Consumer Cyclical,Luxury Goods,24086515712.0,neutral,44.62,0.221,0.0,weak,0.355,0.315,0.25,1.0,True,1.0,0.45,0.5743,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,120.94000244140625,115.32999992370605,164.8000030517578,7.818178418274908,0.030924438589115918,0.29446980832391895,120.94000244140625,3238573.1,2932359.3666666667,3095450.0,3238573.1,391673038.62067264,0.9558067409378531,,0.0,0.0,3001406.0,3097320.0,950680.0,2026-11-05,49.0,False,False,0.089,,0.19823,0.19086,571.608,1.97135,0.76595,0.17543,16.618982,13.575997,34.979733,3.0097327,12.926,0.0881,4.28,1.0238,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:39:54+00:00,1789580394.0,,,REGULAR,REGULAR,2026-09-16T17:40:12.457745+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 44.62 | RS 0.221 | trend 0.0 | R:R 7.82 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,151.72,KNOWN,INVALID,LOW,52.48,51.38,17.87,,42.38,asset=52.48; setup=51.38; context=17.87; institutional=None,120.94000244140625,115.32999992370605,164.8000030517578,,,,291,412,-121,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
292,AVGO,Broadcom Inc.,NMS,EQUITY,United States,Technology,Semiconductors,1623893344256.0,neutral,44.62,0.258,0.15,weak,0.126,0.399,0.25,1.0,True,1.0,0.1,0.95,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,339.6600036621094,336.21049392700195,432.7300109863281,26.9806478227899,0.03174393102756849,0.37535035551962265,339.6600036621094,25471751.55,22771883.85,21639000.0,25471751.55,8651735224.75334,0.8495293288929712,0.026985306729174995,345.1,354.54,23681250.0,31021340.0,9528912.0,2026-12-09,84.0,False,False,0.855,2.153,0.54307,0.42944,59.604,0.44245,0.75515,0.15369001,43.34375,17.530777,16.273106,18.205145,31.668,0.0108,2.58,0.79816,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:41:06+00:00,1789580466.0,,,REGULAR,REGULAR,2026-09-16T17:41:08.290483+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 44.62 | RS 0.258 | trend 0.15 | R:R 26.98 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,79.72,KNOWN,VALID,MEDIUM,70.0,36.9,26.9,,43.32,asset=70.0; setup=36.9; context=26.9; institutional=None,339.6600036621094,336.21049392700195,432.7300109863281,,,,292,398,-106,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
293,WULF,TeraWulf Inc.,NCM,EQUITY,United States,Financial Services,Capital Markets,7751478272.0,neutral,44.61,0.284,0.0,weak,0.379,0.453,0.25,1.0,True,1.0,0.45,0.1263,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,15.510000228881836,14.168799772262574,29.420000076293945,10.37130563053548,0.07191213269946185,0.6394428675619288,15.510000228881836,28666318.65,33169989.55,27873200.0,28666318.65,444614608.8226996,0.9723327344650166,0.16461438755670765,14.16,16.7,33099846.0,28546950.0,18091520.0,2026-11-09,53.0,False,False,-0.06,,-3.0703602,0.0,3549.648,-12.118051,0.69262004,-0.04795,,-64.729164,52.66102,46.92377,-36.352,0.2882,3.9,0.89948,False,not_prioritized,,,,,,,,,,,,,,,,,,,,,,,,,,,candidato fuera del cupo priorizado de opciones,FULL_SCORE,2026-09-16T17:38:51+00:00,1789580331.0,,,REGULAR,REGULAR,2026-09-16T17:38:51.937972+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 44.61 | RS 0.284 | trend 0.0 | R:R 10.37 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,214.72,KNOWN,WIDE_OR_INCOHERENT,LOW,37.54,51.98,24.57,,40.35,asset=37.54; setup=51.98; context=24.57; institutional=None,15.510000228881836,14.168799772262574,29.420000076293945,,,,293,426,-133,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
294,GS,"Goldman Sachs Group, Inc. (The)",NYQ,EQUITY,,,,286547574784.0,neutral,44.42,0.331,0.4,weak,0.348,,0.25,1.0,True,1.0,0.1,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,983.3900146484375,949.7175402832031,1153.989990234375,5.066452014648373,0.024965027097958722,0.5323856789671072,983.3900146484375,1799516.85,1923110.6166666667,1734350.0,1799516.85,1769626901.4816103,0.9637864741305423,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,NO_VALID_SETUP | score 44.42 | RS 0.331 | trend 0.4 | R:R 5.07 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,,UNKNOWN,MISSING,LOW,63.33,42.45,36.55,,46.61,asset=63.33; setup=42.45; context=36.55; institutional=None,983.3900146484375,949.7175402832031,1153.989990234375,,,,294,366,-72,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
295,VICR,Vicor Corporation,NMS,EQUITY,United States,Technology,Electronic Components,8623341568.0,neutral,44.39,0.026,0.15,weak,0.154,0.399,0.25,1.0,True,1.0,0.45,0.8896,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,186.52999877929688,171.69719757080077,382.6499938964844,13.222047026751195,0.06766050207891669,0.2594813382969246,186.52999877929688,687768.15,849844.3833333333,631350.0,687768.15,128289392.17993927,0.9179692313463483,0.15163803222708347,173.21,201.63,857369.0,644670.0,178460.0,2026-10-20,33.0,False,False,0.493,0.143,0.2433,0.30645,0.912,0.20131999,0.56628,0.07479,59.594246,33.588856,10.3066635,18.143763,70.007,0.085,2.3,0.71195,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-09-16T17:41:32+00:00,1789580492.0,,,REGULAR,REGULAR,2026-09-16T17:41:57.545131+00:00,yahoo_quote_summary,AVOID,,NO_VALID_SETUP | score 44.39 | RS 0.026 | trend 0.15 | R:R 13.22 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,53.72,KNOWN,WIDE_OR_INCOHERENT,LOW,67.99,46.35,19.17,,44.81,asset=67.99; setup=46.35; context=19.17; institutional=None,186.52999877929688,171.69719757080077,382.6499938964844,,,,295,384,-89,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
296,L,Loews Corporation,NYQ,EQUITY,,,,22237646848.0,neutral,44.38,0.472,0.15,weak,0.221,,0.25,1.0,True,1.0,0.45,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,108.79000091552734,106.87295364379882,121.01000213623047,6.37438700699585,0.013952180118028245,0.232676126504663,108.79000091552734,714998.15,755011.05,646300.0,714998.15,77784649.39310037,0.9039184227259889,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,AVOID,,NO_VALID_SETUP | score 44.38 | RS 0.472 | trend 0.15 | R:R 6.37 | opt UNKNOWN_OPTIONS_FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,no_valid_setup,,UNKNOWN,MISSING,LOW,55.0,48.02,31.1,,45.26,asset=55.0; setup=48.02; context=31.1; institutional=None,108.79000091552734,106.87295364379882,121.01000213623047,,,,296,377,-81,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260916T174225862590Z,2026-09-16T17:42:25.862590+00:00,2026-09-16,America/New_York
